"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000041684",496.494218080725,-0.129578967354067,0.134943670934623,-0.960244867036743,0.336931990610555,0.920219726119654
"ENSMUSG00000032908",269.290372515577,0.0182217763364835,0.156760897145781,0.1162392960761,0.90746289405526,0.991360202213812
"ENSMUSG00000026502",614.39863274978,-0.0713191660750633,0.117201256452226,-0.608518784132102,0.542843451498418,0.957213782529812
"ENSMUSG00000103958",0.980744448755228,-1.24064480801947,2.54508032070421,-0.487467840573373,0.625926827643282,NA
"ENSMUSG00000070489",4.72661762043432,1.33507140558538,1.27281494238608,1.04891242326444,0.294218427203513,NA
"ENSMUSG00000104126",5.51878627473596,-0.250146986589066,0.929870778356084,-0.269012633165331,0.787919961049436,NA
"ENSMUSG00000086350",99.230968567846,-0.0219104912755209,0.252084861801697,-0.0869171243323484,0.93073738778373,0.99390633861124
"ENSMUSG00000026500",8.86331049521026,-0.599738507799783,0.620194624572263,-0.967016617103722,0.333535726745762,0.920219726119654
"ENSMUSG00000026048",600.587466340782,0.0828291901451384,0.10350255921962,0.800262242495716,0.423558874233784,0.94111366509877
"ENSMUSG00000101567",1.42928903767657,3.72398133935995,2.31189859139361,1.61078922458927,0.107225670480813,NA
"ENSMUSG00000026245",1515.28043145719,0.0986481223697361,0.121990210592093,0.808656054374665,0.41871301243169,0.939705079913815
"ENSMUSG00000101798",1.09553058957582,-0.780114850515372,1.83714240069274,-0.424634938598777,0.671102819205551,NA
"ENSMUSG00000104018",9.00494960827406,-0.913775326921641,0.657253505534212,-1.39029357656895,0.164439747612602,0.881763458042004
"ENSMUSG00000090486",5.34684052067874,0.42855690798065,0.731228632421665,0.58607785442067,0.557823197468294,NA
"ENSMUSG00000026482",2895.82630101931,-0.156278236395102,0.11045280253021,-1.41488701794016,0.157101624904662,0.881763458042004
"ENSMUSG00000080950",5.43424276943322,0.593043775879237,0.954601553207861,0.621247444953721,0.534436826922183,NA
"ENSMUSG00000099868",1.76036885782298,0.449708699485927,1.42296294958174,0.316036829784016,0.751974553535413,NA
"ENSMUSG00000055547",4.15217692725166,-1.38771055838133,1.02553944789898,-1.35315180827449,0.176007137361672,NA
"ENSMUSG00000012187",1.6842845834117,0.333106221692094,1.53747060239945,0.216658595730047,0.828474417348826,NA
"ENSMUSG00000008475",3238.78407536126,0.202960731360507,0.115196339839335,1.76186788263912,0.0780916221806491,0.858611557010859
"ENSMUSG00000056870",60.202519060938,0.138570996221521,0.292873657312018,0.473142574492086,0.636111464152613,0.96871228439239
"ENSMUSG00000039630",11087.7192689016,0.0214389567597126,0.0808348436722331,0.265219251819707,0.790840564990907,0.984437819228012
"ENSMUSG00000104279",88.2055293678413,0.160936611409952,0.19400854279971,0.829533633351901,0.406802513242142,0.937730722261364
"ENSMUSG00000026495",231.491106829368,-0.145012493894093,0.143007977192964,-1.01401681738652,0.310574727664922,0.913876647128343
"ENSMUSG00000032883",2819.44394740446,-0.0617781613089774,0.0884625034839867,-0.69835420518209,0.48495570806856,0.948978221023746
"ENSMUSG00000026480",145.619018846815,0.308322690798229,0.167076991037293,1.84539288674051,0.0649804071430976,0.849870252154827
"ENSMUSG00000026494",410.967046198254,0.203848859029022,0.158915124797709,1.28275303743751,0.199578611974258,0.895035848187786
"ENSMUSG00000025915",317.749576443801,0.0125263958374233,0.171605896034712,0.0729951366874333,0.941809987549416,0.994951206951777
"ENSMUSG00000089713",1.77310291293788,-0.161907315536632,1.63330364518654,-0.0991287296846391,0.921036061434888,NA
"ENSMUSG00000079470",181.847235245753,-0.00487145557048538,0.222706623046191,-0.0218738693257228,0.982548569044273,0.997794886898719
"ENSMUSG00000099377",1.98974081495529,2.58884427921776,1.7209254115959,1.5043326467107,0.132495737097607,NA
"ENSMUSG00000047330",52.0971054921935,-0.120260333929907,0.279096955639982,-0.430890883973079,0.66654771215419,0.9707032688721
"ENSMUSG00000046334",1.12161156919865,-1.55181417248889,2.44598264204136,-0.634433845038975,0.525797727685765,NA
"ENSMUSG00002075801",1.19005225485476,0.492868116492511,2.21309856895018,0.222704999861941,0.823765109760309,NA
"ENSMUSG00000050711",5289.40411216209,0.19189099745355,0.117166141944648,1.63776833706962,0.101470028969669,0.859168793833042
"ENSMUSG00000055067",1325.55226222325,-0.0253252696116793,0.0942379415111027,-0.268737508540503,0.788131685553146,0.984437819228012
"ENSMUSG00000054702",99.9966542157388,0.101686329052434,0.203105948105785,0.500656578503904,0.616612836312692,0.967850505744686
"ENSMUSG00000026492",453.762516749192,-0.111602892425898,0.153093408042316,-0.728985616382977,0.466010460999741,0.94686131587153
"ENSMUSG00000038949",1142.09449929468,0.0188037241282929,0.106568118070533,0.176447932728318,0.85994205046538,0.98623353519283
"ENSMUSG00000026043",164.471540120267,0.28296833054413,0.243801473062747,1.16065061867491,0.245784011362778,0.904575429989368
"ENSMUSG00000046101",4.45185055293898,0.0907192145159699,1.11636677105511,0.081262911856673,0.93523286845738,NA
"ENSMUSG00000098234",428.131601492025,-0.0545681820085524,0.167300559058287,-0.326168557449596,0.744296829187287,0.980336244429169
"ENSMUSG00000093178",1.49418655638105,0.00157501819467584,1.4082145607463,0.00111845043971221,0.999107605848184,NA
"ENSMUSG00000099032",7.57032644125229,-0.481171208865594,0.760035290198376,-0.633090614437132,0.526674470952109,0.95588861995964
"ENSMUSG00000038936",3443.22001603148,0.0298341271600711,0.148784771574928,0.200518687794917,0.841074944034934,0.98623353519283
"ENSMUSG00000042772",3125.49503957346,0.0920192861718001,0.0964697337032721,0.953866903528924,0.34015101834497,0.921613865269789
"ENSMUSG00000100394",3.78141780866057,-1.48613467235634,1.15540870884809,-1.28624153598251,0.19835877921784,NA
"ENSMUSG00000087236",3.6952636255963,-0.173979364497275,1.1634022143607,-0.149543607833753,0.881124702125182,NA
"ENSMUSG00000026042",165.821693212733,-0.169869376529384,0.168296543030028,-1.00934560788379,0.312808914351081,0.913914376465928
"ENSMUSG00000073643",1176.09713405119,0.0940748995183732,0.120377159022142,0.781501243945036,0.434507745375641,0.943745952028479
"ENSMUSG00000025916",22.0054730767084,1.17362593853308,0.439397469762367,2.6709892962465,0.00756280583912379,0.646799145598786
"ENSMUSG00000026248",701.652102466571,0.128933333102226,0.124428581198543,1.03620351417891,0.300107207663443,0.913806004009088
"ENSMUSG00000026249",3882.70629087972,0.0294018121856497,0.09073686027183,0.324033828121973,0.745912423597443,0.980584642410201
"ENSMUSG00000042751",4918.29621690317,-0.0712816549120651,0.103386856315015,-0.689465348427588,0.490530472117814,0.949013495001804
"ENSMUSG00000067106",1.89885271218539,1.34453441633978,1.41092416402429,0.952945913481875,0.340617475411909,NA
"ENSMUSG00000103404",1.01485544953916,-0.0261940879696914,2.54879519520784,-0.0102770469824098,0.991800247222175,NA
"ENSMUSG00000026491",941.647181546398,0.0464506087900755,0.131099745652408,0.354315018377173,0.723102813830871,0.978693352000251
"ENSMUSG00000073486",0.983962186200213,-1.12149275846086,2.28779946783518,-0.490205883089073,0.623988218216681,NA
"ENSMUSG00000025917",2188.08471489403,0.086120577713768,0.112226747814595,0.767380142352908,0.442855531540656,0.944591320846266
"ENSMUSG00000104418",1.30163142873107,-0.327798959787578,1.63887919297777,-0.200014107929445,0.841469547531887,NA
"ENSMUSG00000025995",765.844505935372,0.196902983084837,0.109072730131043,1.80524483845111,0.0710363772877103,0.858611557010859
"ENSMUSG00000026479",448.391619252244,0.185734454126531,0.119922632865991,1.54878566028552,0.121433253795915,0.866897236733502
"ENSMUSG00000084817",41.9545593300033,0.319124358571259,0.366108108927111,0.871667004335034,0.383390065616351,0.932469463587982
"ENSMUSG00000004364",3081.07527456156,0.0305305304528011,0.126716284257743,0.240936124600226,0.809604623329678,0.985262703981776
"ENSMUSG00000103076",5.34305333055967,0.661263953501067,0.914506166243528,0.723083099830052,0.469628831587747,NA
"ENSMUSG00000103525",2.57695738113907,0.162145082079268,1.38707151963501,0.116897420056563,0.906941342633975,NA
"ENSMUSG00000026478",862.242196003632,-0.0534679663350254,0.132451141795689,-0.403680675078678,0.686447552095975,0.97253446779252
"ENSMUSG00000103818",2.16555268071489,1.63979312985953,3.05327718158101,0.537060028402148,0.591226150042598,NA
"ENSMUSG00000079138",3.07588899600349,-0.451593926605445,1.11414591400318,-0.405327453908479,0.685236828808545,NA
"ENSMUSG00000073538",8.60151907121069,-0.343579620105208,0.813417045703667,-0.422390484585906,0.672740022138189,0.971208836834513
"ENSMUSG00000042708",42.1592775067773,0.225377630870841,0.296297186177386,0.760647219700266,0.446867807817533,0.945298011208544
"ENSMUSG00000103543",3.93040841182276,0.142842569370799,1.05101784836795,0.135908795071947,0.891893382531784,NA
"ENSMUSG00000041144",93.6130759866458,-0.371107684120058,0.232654600169522,-1.59510142438471,0.110689557025057,0.859168793833042
"ENSMUSG00000042699",1721.61079169593,-0.107177357057518,0.157564873831681,-0.68021097882521,0.496370881690895,0.949013495001804
"ENSMUSG00000101262",1.79361375047142,1.7771126201361,1.45108057403376,1.22468224848192,0.220694965022595,NA
"ENSMUSG00000042684",99.964542271717,-0.068042674035353,0.192586054553602,-0.35331049381052,0.72385567927437,0.978774029654269
"ENSMUSG00000099858",1.77723206684581,-3.46167655912605,1.51838942214518,-2.27983448029781,0.0226175071657616,NA
"ENSMUSG00000101337",279.558390614615,-0.302621213396154,0.177133220326093,-1.70843850091498,0.0875550084826878,0.858663105745028
"ENSMUSG00000025986",5982.36157291788,-0.191292769138324,0.108435304302016,-1.76411889439191,0.0777119640048581,0.858611557010859
"ENSMUSG00000100213",232.770210592459,-0.46145743851504,0.202762037783849,-2.27585717503475,0.022854559372913,0.777621546229081
"ENSMUSG00000081185",1.63694514998801,0.208272262941692,1.55351098955706,0.134065522768575,0.893350762322764,NA
"ENSMUSG00000104067",2.45634052556305,0.873598399573297,1.68882088664888,0.517283038408399,0.604958592651709,NA
"ENSMUSG00000100033",1.50728882987793,2.18325098093132,1.66575332420658,1.31066884226164,0.189969669698987,NA
"ENSMUSG00000056763",792.811357096154,-0.0358061214159579,0.132094064780122,-0.271065331175624,0.786340785369911,0.984437819228012
"ENSMUSG00000042671",2769.31646119117,-0.097313833741487,0.108403429493273,-0.897700692647604,0.36934514009933,0.929636228424109
"ENSMUSG00000100945",2.30040770037025,0.32645053888139,1.38487653945758,0.23572537304246,0.81364577979847,NA
"ENSMUSG00000102404",1.00669838261803,3.21995111504796,2.53888981495434,1.2682516177276,0.204708108966129,NA
"ENSMUSG00000100334",2.36568641116623,-0.496738556073497,1.57755448582625,-0.314878858725014,0.752853634002056,NA
"ENSMUSG00000026109",1856.71034603638,0.140595808070125,0.102108565938928,1.37692471515286,0.168535525051958,0.881763458042004
"ENSMUSG00000026475",292.571295104057,0.00895747228008097,0.137739668319018,0.0650318995928944,0.948148601800927,0.99560064288925
"ENSMUSG00000101242",0.967909155955418,-3.07837383182766,2.2193007772317,-1.38709176485197,0.165413782836587,NA
"ENSMUSG00000099924",5.45274486979413,-0.480383643640292,0.98595566277957,-0.487226415725442,0.626097887454717,NA
"ENSMUSG00000099625",10.4491022977852,-1.09730284339379,0.598993093773175,-1.83191234556924,0.0669644809366359,0.851328602148867
"ENSMUSG00000101799",13.7322225679099,-0.606970345586896,0.482433236956128,-1.25814371625082,0.208339785703,0.896517804126133
"ENSMUSG00000045954",222.079834168787,0.0221557532179329,0.171393521943117,0.129268323369223,0.897145335386903,0.990417760726657
"ENSMUSG00000099741",1.16388735418419,-1.56632754255071,2.16232407238761,-0.724372244915719,0.468837234689119,NA
"ENSMUSG00000066800",223.531199565855,0.0215157840049911,0.180443109251602,0.119238601541666,0.905086325180899,0.991360202213812
"ENSMUSG00000100183",4.79755782908429,-1.92830204032048,1.0956973316538,-1.75988567701445,0.0784271922986002,NA
"ENSMUSG00000067851",1986.63931781689,0.0117564502185078,0.0954758038584566,0.123135388689021,0.901999888384224,0.990887707906812
"ENSMUSG00002076532",1.87767832449205,1.31795877036124,1.47132533774305,0.895762980866584,0.370379365152931,NA
"ENSMUSG00000038608",359.384647750187,-0.0408499455421481,0.139484339072477,-0.292864029136075,0.76962608450828,0.983308929477417
"ENSMUSG00000042501",6.66378133016099,-0.180724756585998,0.842223553700935,-0.214580506317888,0.830094393617439,0.985636483101908
"ENSMUSG00000042641",64.8100090250669,-0.167715630775932,0.305213932178549,-0.549501884068053,0.582661071962811,0.963014384905447
"ENSMUSG00000103192",1.02900383191032,3.24754382511636,2.25979543220629,1.43709637555365,0.150690610954872,NA
"ENSMUSG00000102721",1.27417572818682,-1.8037698623005,1.94532434387449,-0.927233480617402,0.353805323021256,NA
"ENSMUSG00000045968",97.5928163144515,0.22496329623159,0.195435407470977,1.15108771303377,0.249696152312871,0.906803870777433
"ENSMUSG00000043282",2.07845965673829,-0.697842322357959,1.55156699787975,-0.449766154675612,0.652879064535306,NA
"ENSMUSG00000102459",2.42499792821462,1.78755813858846,1.35743962727761,1.31686014071466,0.187885509340768,NA
"ENSMUSG00000047053",0.987766869997869,0.0779081615018489,2.31232844175331,0.0336925153430087,0.973122347476688,NA
"ENSMUSG00000026107",266.677169093501,-0.164179233125393,0.155031826532953,-1.05900341108666,0.289598226240384,0.91236527893613
"ENSMUSG00000099413",1.48058696568328,-3.75191716201042,1.76703004304773,-2.12328996712427,0.0337295609064448,NA
"ENSMUSG00000101741",2.41942855298891,1.04649798652633,1.50604254405422,0.694866151462883,0.487139186952643,NA
"ENSMUSG00000054976",834.575615583687,-0.00700378122969464,0.172284516155075,-0.040652412567305,0.967572999476686,0.996586803248459
"ENSMUSG00000026473",34719.5194756845,-0.028379104439957,0.080342387773586,-0.353227047718976,0.723918232014815,0.978774029654269
"ENSMUSG00000055980",62.8666725370433,-0.0682138335160634,0.288189120145225,-0.236698156688527,0.812890965081558,0.985262703981776
"ENSMUSG00000100502",4.55498538934792,0.0677494309845182,0.869790693945444,0.0778916484806259,0.937914242775043,NA
"ENSMUSG00000100627",4.03321983135423,-1.87669791100313,1.05150918135844,-1.78476607173191,0.0742992687767439,NA
"ENSMUSG00000066797",16.4806390427007,-0.673837544951461,0.647461038878225,-1.04073836800888,0.297996991016879,0.913806004009088
"ENSMUSG00000048960",620.747122506154,-0.0381958666414223,0.165910438930334,-0.230219791398785,0.817920983551723,0.985262703981776
"ENSMUSG00000100221",1.38117177695165,0.78387337806227,1.5626506412737,0.501630599545491,0.615927390754982,NA
"ENSMUSG00000026142",143.558963993472,-0.174946523880568,0.200461483267662,-0.872718893569068,0.382816316934965,0.932469463587982
"ENSMUSG00000067158",18.7268826724486,0.033254700711607,0.43924738381313,0.075708363753749,0.93965112178056,0.994805127525111
"ENSMUSG00000079465",10.652640140315,-0.131840911440597,0.758844726671086,-0.173738983492656,0.862070599014729,0.98623353519283
"ENSMUSG00000004110",5650.22418974686,-0.0471523139834941,0.105654193093961,-0.446289092772308,0.65538843403296,0.970032457419254
"ENSMUSG00000097564",3.24907770002953,0.783489100675254,1.11147539275452,0.704909083712209,0.480866816830608,NA
"ENSMUSG00000101880",1.89794358779349,-0.987831905894937,1.46507896916697,-0.674251645600105,0.500151340275701,NA
"ENSMUSG00000096950",3.46203756667949,-0.327214916690644,0.937650211838889,-0.348973329882709,0.727109332064846,NA
"ENSMUSG00000056708",5884.80259312497,0.492708515523191,0.136470389743211,3.61036937353438,0.000305761260814675,0.22695288301136
"ENSMUSG00000026471",134.895903355146,-0.301847296797475,0.190171152314546,-1.58724019454967,0.112458254491522,0.859168793833042
"ENSMUSG00000057715",1341.79039777924,-0.0267837259304187,0.1296473898115,-0.206589010155629,0.836330843745447,0.98623353519283
"ENSMUSG00000026470",2730.07398563586,0.0130916982739188,0.0883807707758707,0.148128355964655,0.88224147147233,0.98901792150211
"ENSMUSG00000103825",2.56366389640056,0.582257228653979,1.26072864797859,0.461841832171856,0.644194749761949,NA
